0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0,001096944
0,002180779
0,002257245
-0,00116078
-0,002904929
-0,000137653
0,002867915
0,001254401
-0,002237912
-0,001836558
0,001326533
0,001749899
-0,000541298
-0,001125019
0,000207271
0,000309931
-0,000405329
0,000286055
0,000926904
-0,000400253
-0,001395746
5,29E-05
0,001493862
0,000486058
-0,00114433
-0,000882367
0,000529636
0,000942137
5,36E-05
-0,000697445
-0,000386512
0,000333471
0,000433449
-3,61E-05
-0,000312553
-0,000120628
0,000181595
0,000180093
-0,000133338
-0,000222512
0,000168822
0,000280531
-0,000250687
-0,000329211
0,00037226
0,000354827
-0,000562831
-0,00041692
0,000813244
0,000606696
-0,001008817
-0,00091405
0,000979542
0,0011454
-0,000658812
-0,001021987
0,000197208
0,000408684
0,000111698
0,000537011
-5,06E-05
-0,001448435
-0,000357888
0,001996594
0,000892724
-0,002084884
-0,001327653
0,001845549
0,001592661
-0,001479413
-0,00177337
0,001094637
0,001975022
-0,000667875
-0,002186491
0,000133715
0,002263882
0,000493164
-0,002043432
-0,001074817
0,001483453
0,001421806
-0,000712949
-0,00141159
-4,91E-05
0,001049958
0,000626611
-0,000434589
-0,000956803
-0,000324661
0,001052243
0,00114118
-0,000911115
-0,001913774
0,000478908
0,002472334
0,000287629
-0,002592867
-0,001308803
0,002105511
0,002334963
-0,001024986
-0,003032171
-0,000403467
0,003157276
0,001794346
-0,002696584
-0,002799378
0,001860641
0,003254743
-0,000938324
-0,003197536
0,000131309
0,002755115
0,000496532
-0,002020855
-0,000935068
0,001036143
0,001122453
0,000114706
-0,000945678
-0,001212595
0,000358317
0,001938164
0,000498693
-0,00204064
-0,001304681
0,001516489
0,001720485
-0,00064482
-0,001591348
-0,000164748
0,001035681
0,000603113
-0,000356684
-0,000605644
-0,000142775
0,00032919
0,000302814
-1,70E-05
-0,000131954
-0,000133345
-0,000250943
3,22E-05
0,000679539
0,000291181
-0,000979121
-0,000688657
0,001021701
0,000916949
-0,000820597
-0,00074429
0,000588807
0,000133351
-0,000641724
0,000636
0,001143572
-0,001067254
-0,0018878
0,000771356
0,002346052
0,000211982
-0,002020007
-0,001378875
0,000845562
0,002088156
0,00069587
-0,002014392
-0,001883274
0,001362373
0,002245277
-0,000676476
-0,001841447
0,000425326
0,001141368
-0,000705561
-0,000654056
0,001254646
0,000620082
-0,001687236
-0,000950303
0,001740011
0,001369476
-0,001380148
-0,001611766
0,000767018
0,001547978
-0,000135589
-0,001209493
-0,000321497
0,00073804
0,000527629
-0,000308869
-0,000542256
5,68E-05
0,00053182
-1,40E-05
-0,00069077
7,67E-05
0,001126092
-3,75E-05
-0,001764684
-0,000305866
0,002360279
0,001017138
-0,002618941
-0,001956697
0,002367471
0,002835295
-0,00165552
-0,003355166
0,000736065
0,003358938
5,68E-05
-0,002910439
-0,000473947
0,002262068
0,000485889
-0,001711617
-0,000305503
0,001421901
0,000261452
-0,001321979
-0,000583989
0,001165489
0,001240278
-0,00071198
-0,001933739
-8,88E-05
0,002275461
0,00103144
-0,00202429
-0,001758558
0,001241873
0,00197283
-0,000257075
-0,001616448
-0,000533803
0,000893161
0,000886608
-0,00012632
-0,000802484
-0,000435797
0,000457101
0,000734172
-4,27E-05
-0,000868714
-0,000355489
0,000959621
0,000762413
-0,001012473
-0,00120029
0,000901163
0,001563545
-0,000493062
-0,001605789
-0,000182005
0,001076292
0,000860432
7,91E-05
-0,001140046
-0,001591162
0,000696334
0,002910345
0,000499541
-0,003426507
-0,002087087
0,002779321
0,003425858
-0,001104884
-0,003892121
-0,000947228
0,003226555
0,002494711
-0,001719495
-0,002881811
7,71E-05
0,002037918
0,000981965
-0,000482927
-0,001132306
-0,001026879
0,00056375
0,001944352
0,000241677
-0,00215183
-0,000861193
0,001861473
0,001134352
-0,001363074
-0,001124721
0,000847485
0,000960379
-0,00039127
-0,000721569
2,85E-05
0,000437451
0,000199603
-0,000137105
-0,000252253
-0,000123523
0,000116481
0,000279111
0,000190766
-0,000278818
-0,000635858
8,66E-05
0,001159565
0,000318504
-0,001650689
-0,00091037
0,001957569
0,001574147
-0,001964218
-0,002120214
0,001671248
0,002365971
-0,001201367
-0,002220465
0,000730443
0,001711135
-0,000415622
-0,000964741
0,00036326
0,000183595
-0,000611571
0,000386825
0,001102128
-0,000529851
-0,001665482
0,000157729
0,002060297
0,000620567
-0,00206685
-0,001517279
0,001594944
0,002175207
-0,000749879
-0,002326178
-0,000193993
0,001919933
0,00091873
-0,001143553
-0,001221157
0,000314646
0,001105859
0,000282545
-0,000763107
-0,000521008
0,000460312
0,000465083
-0,000407414
-0,000318407
0,00064946
0,000310314
-0,00103488
-0,000562381
0,001293425
0,001004458
-0,001200108
-0,001406764
0,000725221
0,001523378
-6,09E-05
-0,001253374
-0,000499575
0,000704582
0,000741958
-0,000118383
-0,000642259
-0,00028129
0,000345317
0,000405638
-4,72E-05
-0,000315557
-0,000123783
0,000145748
0,000151244
-9,55E-06
-9,58E-05
-5,04E-05
2,85E-05
5,10E-05
1,20E-05
-2,88E-05
-2,27E-05
9,62E-06
1,78E-05
-8,69E-07
-1,03E-05
-7,52E-07
5,91E-06
1,49E-07
-4,81E-06
4,43E-07
6,35E-06
-4,48E-07
-1,11E-05
-1,61E-06
1,96E-05
8,55E-06
-2,95E-05
-2,23E-05
3,54E-05
4,07E-05
-3,14E-05
-5,72E-05
1,57E-05
6,32E-05
6,88E-06
-5,41E-05
-2,68E-05
3,26E-05
3,57E-05
-7,55E-06
-3,11E-05
-1,13E-05
1,77E-05
1,88E-05
-3,28E-06
-1,60E-05
-5,89E-06
8,47E-06
8,23E-06
-1,52E-06
-5,96E-06
-2,06E-06
2,49E-06
2,51E-06
-8,78E-08
-1,48E-06
-7,52E-07
4,11E-07
6,23E-07
1,09E-07
-2,53E-07
-1,76E-07
2,39E-08
8,25E-08
3,11E-08
-1,22E-08
-1,51E-08
-4,46E-09
1,05E-09
1,56E-09
9,30E-10
5,27E-10
3,40E-10
2,42E-10
1,79E-10
1,36E-10
1,05E-10
8,34E-11
6,58E-11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-9,69E-11
1,38E-10
-1,84E-10
8,50E-10
9,08E-09
5,72E-08
9,83E-09
-8,54E-07
-1,21E-06
6,02E-06
9,94E-06
-2,60E-05
-4,48E-05
7,69E-05
0,000140411
-0,000164936
-0,000332982
0,000258416
0,000619452
-0,000277696
-0,000912098
0,000136042
0,001040741
0,000178263
-0,00083737
-0,000551
0,000262284
0,00079157
0,000533202
-0,000761691
-0,001278334
0,000472897
0,00174284
-6,30E-05
-0,001858198
-0,000321515
0,001712824
0,000627167
-0,001446576
-0,000894637
0,001142553
0,001174591
-0,000795404
-0,001438746
0,000365141
0,001562044
0,000136439
-0,001393501
-0,000599109
0,000868698
0,000848909
-8,66E-05
-0,000746837
-0,000706414
0,000286948
0,00122552
0,000376471
-0,001294648
-0,001002912
0,000941039
0,001403294
-0,000367837
-0,00154527
-0,000185601
0,001538032
0,000591498
-0,001502902
-0,000867909
0,001442918
0,001076105
-0,001236197
-0,001187688
0,000768802
0,001060321
-9,22E-05
-0,000561187
-0,000539649
-0,000264226
0,000802819
0,001132378
-0,000516416
-0,001642586
-0,000218974
0,001505944
0,001057242
-0,000725493
-0,001592536
-0,000392133
0,001576578
0,001398027
-0,001040871
-0,001936043
0,000259975
0,001916193
0,000418228
-0,001528172
-0,000772354
0,001090348
0,000811572
-0,00083571
-0,000718709
0,000781652
0,000683618
-0,000768047
-0,000759596
0,000617988
0,000848173
-0,00028654
-0,000806406
-0,000112484
0,000575298
0,000403396
-0,00022618
-0,000476835
-9,74E-05
0,000349079
0,000280567
-0,00012031
-0,000297259
-0,000118312
0,000189977
0,000344468
3,22E-06
-0,000577595
-0,000302932
0,000786958
0,000761416
-0,000829158
-0,001360172
0,000509262
0,00192476
0,000241497
-0,002171154
-0,001214347
0,001897709
0,001968085
-0,001182598
-0,002091749
0,000398288
0,001497842
7,45E-06
-0,000501778
0,000195328
-0,000383477
-0,000881236
0,000767925
0,001678721
-0,000572889
-0,002211747
-1,63E-05
0,00228184
0,000733644
-0,001892679
-0,001377731
0,001164501
0,001833883
-0,000249089
-0,002020268
-0,000692019
0,0018629
0,001473634
-0,00134506
-0,001908012
0,00057707
0,001890051
0,000207666
-0,001490578
-0,000762971
0,000964491
0,000979105
-0,000630998
-0,000957902
0,000680422
0,000947573
-0,001031466
-0,001169139
0,001350058
0,001646318
-0,001242687
-0,002159831
0,000510585
0,002365251
0,000703657
-0,001998003
-0,001977291
0,001031882
0,002832933
0,000302272
-0,00297935
-0,00163377
0,002423975
0,002619056
-0,00141529
-0,003057662
0,000293888
0,002914992
0,000630671
-0,002289186
-0,001130407
0,001380616
0,00108193
-0,0004691
-0,000512429
-0,000146563
-0,000359627
0,000266086
0,001168844
9,63E-05
-0,001560188
-0,00069548
0,001378256
0,001180657
-0,00075359
-0,001293792
1,48E-05
0,001005595
0,000512806
-0,000498559
-0,000679792
2,39E-05
0,000551056
0,000256951
-0,000315936
-0,000347963
0,000155733
0,00038878
-0,000152081
-0,00056061
0,000264497
0,000985862
-0,000359242
-0,00166193
0,000263412
0,002443971
0,000164775
-0,003076985
-0,000951332
0,003273179
0,00193199
-0,002829031
-0,002748393
0,001754729
0,002973803
-0,000341718
-0,002347923
-0,000920711
0,000980747
0,001586973
0,000652224
-0,00151364
-0,001966071
0,000932588
0,002604666
-0,000268089
-0,002610509
-0,000157486
0,002315958
0,000300823
-0,002069749
-0,000349504
0,002011896
0,000526171
-0,002033557
-0,000907897
0,001909609
0,00137572
-0,001487236
-0,001703501
0,00080105
0,001709003
-5,23E-05
-0,001364284
-0,000509973
0,000806646
0,000710847
-0,000266337
-0,000507991
-2,89E-05
-1,09E-05
-7,18E-05
0,000654129
0,00059733
-0,001165235
-0,001436866
0,001294168
0,002359594
-0,000899138
-0,003085192
2,81E-05
0,003387453
0,001082277
-0,00318526
-0,002104842
0,002575399
0,002766865
-0,001786766
-0,002964588
0,001067864
0,002784255
-0,000556713
-0,002412883
0,000214511
0,001991335
0,000115668
-0,001515946
-0,000553253
0,000871945
0,001045384
2,01E-05
-0,001368718
-0,001061895
0,001280995
0,001964071
-0,000715864
-0,002392388
-0,000129215
0,002180154
0,000890088
-0,001448653
-0,001253466
0,000541764
0,001134194
0,000173965
-0,000690498
-0,000492819
0,000192641
0,000419748
0,000135612
-9,03E-05
-0,000192895
-0,000341727
-2,25E-05
0,000758893
0,000466217
-0,001071942
-0,001067065
0,001211815
0,001720387
-0,00115959
-0,002312044
0,00096697
0,00277829
-0,000702565
-0,003125329
0,000355164
0,003350238
0,000184964
-0,003331125
-0,000998083
0,002837793
0,001957787
-0,001723126
-0,002700436
0,000156221
0,002835474
0,001342285
-0,002257614
-0,002165968
0,001285698
0,002015441
-0,000477695
-0,001099228
0,000259101
-2,16E-05
-0,000666963
0,000800749
0,001388948
-0,000990409
-0,002011595
0,000674184
0,002256858
-0,000112957
-0,002067045
-0,000430911
0,001553275
0,000787721
-0,000897934
-0,000893467
0,000277839
0,000767415
0,000181347
-0,000481872
-0,000434391
0,000121598
0,000525811
0,000267977
-0,000552692
-0,000710353
0,00058123
0,001261291
-0,000580933
-0,001919617
0,000450017
0,002569454
-0,000121728
-0,003023611
-0,000349368
0,0031361
0,000801746
-0,002885138
-0,001057776
0,002373546
0,001011089
-0,001777376
-0,00067067
0,001289129
0,000171141
-0,001058898
0,000252357
0,001127418
-0,000345794
-0,001383066
-3,75E-05
0,001589925
0,0008316
-0,001496149
-0,001750164
0,000976385
0,00240222
-0,000127205
-0,002487113
-0,000758476
0,001959117
0,001344351
-0,001051033
-0,001438986
0,000134579
0,001089769
0,00048793
-0,000523484
-0,000725116
-1,21E-05
0,000696483
0,000394868
-0,000608494
-0,000672655
0,000591811
0,00097828
-0,000610486
-0,001376143
0,000517005
0,001761764
-0,000221364
-0,00191409
-0,000164796
0,001680548
0,000348573
-0,001153246
-5,69E-05
0,000682592
-0,00071618
-0,000685751
0,00160833
0,00135853
-0,002040835
-0,002482287
0,001564998
0,003476966
-0,000194273
-0,003706456
-0,00151324
0,002871202
0,002721698
-0,001233339
-0,00280014
-0,000504527
0,001708147
0,001615792
-6,83E-06
-0,001778921
-0,001516499
0,001210231
0,00232656
-0,000425485
-0,002373808
-0,000145698
0,001965732
0,00038355
-0,001455331
-0,000419094
0,00102035
0,000421873
-0,000657918
-0,000446253
0,000314495
0,000435417
4,43E-06
-0,000326497
-0,000227664
0,000140975
0,000285584
6,18E-06
-0,000175346
3,38E-05
-2,02E-05
-0,000360547
0,000159183
0,000952774
-0,000104631
-0,001642476
-0,000190421
0,002172566
0,000624677
-0,00233227
-0,000987747
0,002078124
0,001094003
-0,001534204
-0,000899845
0,000877847
0,000494475
-0,000235008
1,27E-05
-0,000318914
-0,000577687
0,000694496
0,00119768
-0,000769497
-0,001824467
0,00045506
0,002317119
0,000213797
-0,002485899
-0,001045383
0,002200404
0,001750332
-0,001490058
-0,002068282
0,00056345
0,001894438
0,000280095
-0,001329277
-0,000795744
0,00062256
0,000902952
-5,39E-05
-0,000703282
-0,000179475
0,000418616
3,09E-05
-0,000290471
0,00037862
0,000471866
-0,000800862
-0,000944129
0,000967984
0,0015061
-0,00073517
-0,001868022
0,000173375
0,001813959
0,00046344
-0,001332104
-0,000887688
0,000621162
0,000944298
3,17E-05
-0,000681071
-0,000413413
0,000287871
0,000479575
3,60E-05
-0,000335102
-0,000188268
0,000136183
0,000184723
5,47E-06
-0,000105776
-5,94E-05
2,72E-05
5,28E-05
1,61E-05
-2,64E-05
-2,64E-05
5,92E-06
2,04E-05
2,75E-06
-1,20E-05
-3,93E-06
6,81E-06
2,95E-06
-4,99E-06
-2,41E-06
5,88E-06
3,42E-06
-9,52E-06
-7,84E-06
1,53E-05
1,80E-05
-2,00E-05
-3,42E-05
1,88E-05
5,23E-05
-7,81E-06
-6,42E-05
-1,16E-05
6,24E-05
3,24E-05
-4,51E-05
-4,49E-05
1,86E-05
4,35E-05
6,48E-06
-2,97E-05
-2,11E-05
1,10E-05
2,27E-05
4,04E-06
-1,52E-05
-1,09E-05
5,39E-06
1,02E-05
1,45E-06
-5,82E-06
-3,80E-06
1,55E-06
3,03E-06
7,21E-07
-1,34E-06
-1,14E-06
1,33E-07
6,88E-07
2,88E-07
-1,99E-07
-2,36E-07
-2,71E-08
8,37E-08
5,05E-08
-4,04E-09
-1,73E-08
-7,54E-09
1,20E-10
1,66E-09
1,12E-09
6,23E-10
3,86E-10
2,68E-10
1,96E-10
1,48E-10
1,14E-10
8,93E-11
7,07E-11
5,76E-11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8,08E-11
-1,05E-10
1,49E-10
-2,04E-10
7,02E-10
7,46E-09
5,59E-08
3,59E-08
-8,14E-07
-1,42E-06
5,72E-06
1,10E-05
-2,47E-05
-4,82E-05
7,26E-05
0,000149227
-0,000152864
-0,00035136
0,000228685
0,000651765
-0,000212663
-0,000960537
9,77E-06
0,001102139
0,000395312
-0,000902505
-0,000881283
0,000322038
0,001239436
0,000475655
-0,001312162
-0,001200668
0,001105045
0,001617263
-0,000770023
-0,001686207
0,000476793
0,001558806
-0,000288263
-0,001439882
0,000138588
0,001434069
8,57E-05
-0,001482278
-0,000436236
0,001416127
0,000844455
-0,00108115
-0,001145139
0,000448696
0,001163516
0,000345013
-0,000814488
-0,001049648
0,000163755
0,001414825
0,000579242
-0,001312186
-0,001137679
0,00080126
0,001281392
-0,000100016
-0,000921305
-0,000519666
0,000138226
0,000841529
0,000852047
-0,000761095
-0,001761632
0,000290847
0,00229876
0,00044889
-0,002246468
-0,001242604
0,001549257
0,001819613
-0,000369164
-0,001937548
-0,000940403
0,001484395
0,001955809
-0,000543911
-0,002351119
-0,000620333
0,002028117
0,00166126
-0,001142124
-0,002279225
2,10E-05
0,002331026
0,000970438
-0,001880215
-0,001561147
0,001172108
0,001664111
-0,00052956
-0,001398097
0,000197667
0,001019171
-0,000216586
-0,000776875
0,000412651
0,000771486
-0,000527296
-0,000909051
0,000397259
0,000988829
-5,59E-05
-0,000857957
-0,000311607
0,000517785
0,000512747
-0,000109937
-0,00047456
-0,000192326
0,000267987
0,000293689
-3,22E-05
-0,00020468
-0,000125022
-1,94E-05
0,000168299
0,000358785
-9,11E-05
-0,000837159
-0,000159191
0,00142829
0,000689791
-0,00194447
-0,001551207
0,002054265
0,002582427
-0,00149228
-0,0033833
0,000327513
0,003517009
0,000960892
-0,002829736
-0,001730012
0,001620316
0,001587092
-0,000485029
-0,000645463
-5,89E-05
-0,00057545
-0,00012502
0,001501681
0,000782354
-0,001819071
-0,001508185
0,001545674
0,00201038
-0,000888477
-0,002206041
6,13E-05
0,0021391
0,000790077
-0,001851808
-0,001548518
0,001343466
0,002070367
-0,00063525
-0,002205964
-0,000152004
0,00189058
0,000809626
-0,001211753
-0,001149377
0,000372025
0,001113682
0,000432987
-0,000787686
-0,001114021
0,000306314
0,001675977
0,000254137
-0,002115823
-0,000900372
0,002341363
0,001646468
-0,002201048
-0,002420105
0,001603705
0,003046845
-0,000619305
-0,003334191
-0,000527469
0,003188388
0,001563342
-0,002671803
-0,002291101
0,001958529
0,002649764
-0,001225681
-0,002679623
0,000571087
0,002433768
-2,47E-05
-0,001923029
-0,00037111
0,00115279
0,000512396
-0,000217976
-0,000288866
-0,000648777
-0,000293149
0,001153144
0,001036044
-0,001108351
-0,001613901
0,000572988
0,001749976
0,000160069
-0,001384109
-0,000729967
0,000704414
0,000912261
-2,23E-05
-0,000718959
-0,000412393
0,000344439
0,00053131
-2,22E-05
-0,000447997
-0,000105216
0,000369936
4,74E-05
-0,000485277
4,10E-05
0,000864025
7,89E-05
-0,001392714
-0,000616848
0,00177422
0,00160433
-0,001637092
-0,002784354
0,000751674
0,003650656
0,000752415
-0,003679785
-0,002337407
0,00265476
0,003278647
-0,00086523
-0,003070589
-0,000993471
0,001760129
0,002203136
4,96E-05
-0,002441468
-0,001561438
0,001934526
0,002263689
-0,001237944
-0,002182812
0,000834285
0,001754787
-0,00085473
-0,001463996
0,001088267
0,001535947
-0,001201927
-0,001865014
0,000978868
0,002157531
-0,000431605
-0,002148612
-0,000237245
0,001753524
0,000769209
-0,001088663
-0,000991149
0,000382044
0,000895327
0,000156785
-0,000634595
-0,00043932
0,00044463
0,00053609
-0,000521757
-0,000636848
0,000904557
0,000940202
-0,001432265
-0,001521582
0,001830132
0,002265491
-0,001881757
-0,002923044
0,001564309
0,003260049
-0,001047262
-0,003185951
0,000572143
0,002781011
-0,000315404
-0,002231229
0,000313831
0,001734045
-0,000460751
-0,00141817
0,000554168
0,001290913
-0,000387862
-0,001228903
-0,000133906
0,001033072
0,000911721
-0,000541326
-0,001661232
-0,000253112
0,002040691
0,001154545
-0,001841377
-0,001842213
0,001123798
0,002046095
-0,000195951
-0,001708938
-0,000562485
0,001017187
0,000906489
-0,000281847
-0,000820331
-0,000234263
0,000457932
0,000420475
-5,20E-06
-0,000302534
-0,000417098
-4,48E-05
0,000746659
0,000562806
-0,000908751
-0,001196546
0,000779732
0,001840434
-0,000240877
-0,002319919
-0,000722173
0,00244173
0,001962104
-0,002068224
-0,003190826
0,001165307
0,004049266
0,000173912
-0,004198717
-0,001706044
0,003442918
0,003039379
-0,001869885
-0,00373063
-7,41E-05
0,003496285
0,001697431
-0,002426152
-0,002378449
0,001010226
0,001912373
0,000105384
-0,000631548
-0,000488055
-0,000809259
0,000138185
0,001821435
0,000593448
-0,002155649
-0,001282958
0,001905892
0,001667278
-0,001328938
-0,001696382
0,000667128
0,001448169
-8,07E-05
-0,001031288
-0,000335394
0,000548643
0,000526925
-0,000105394
-0,000482718
-0,000188945
0,000242307
0,000243477
0,00012006
-1,12E-05
-0,000522353
-0,0005006
0,000879269
0,001217859
-0,001093627
-0,001977346
0,00108492
0,002538523
-0,000861138
-0,002677966
0,000553246
0,002323419
-0,000342091
-0,001605488
0,000329856
0,00076732
-0,00048596
-1,91E-05
0,000718063
-0,000527747
-0,00097727
0,000818065
0,0012797
-0,000792227
-0,001631212
0,000396378
0,001944028
0,00034002
-0,002038769
-0,001238544
0,001750006
0,001997343
-0,001063427
-0,002322324
0,00017146
0,002088849
0,000613863
-0,001416287
-0,001036311
0,000595387
0,001032705
8,05E-05
-0,0007437
-0,000467886
0,00040737
0,000624125
-0,000208767
-0,000738909
0,000170697
0,000984622
-0,000151769
-0,001375643
-3,72E-05
0,001740649
0,000474132
-0,001848467
-0,001052695
0,00160164
0,001568215
-0,001135447
-0,0018963
0,000721791
0,002106686
-0,000540154
-0,002400139
0,000502417
0,002905624
-0,000290379
-0,003498509
-0,000394594
0,003799096
0,001541417
-0,003388421
-0,002726102
0,002117261
0,003311799
-0,000290774
-0,002852838
-0,001437518
0,001426084
0,002432728
0,000372057
-0,002461152
-0,001786871
0,001801085
0,002364257
-0,000998997
-0,002166023
0,00047762
0,001610712
-0,000307212
-0,001116039
0,000280755
0,00084161
-0,000169156
-0,000690951
-8,18E-05
0,000496699
0,000347721
-0,000196211
-0,00046759
-0,000134085
0,000386273
0,000376189
-0,000190266
-0,000494377
3,10E-05
0,000582129
-6,34E-06
-0,000795912
8,54E-05
0,0012164
-0,000133197
-0,001738164
2,99E-05
0,002094412
0,000205022
-0,0020357
-0,000407682
0,001532803
0,000418509
-0,000812724
-0,000250705
0,000174275
9,70E-05
0,000250704
-0,000149283
-0,000567065
0,000406651
0,000968102
-0,000656929
-0,001527029
0,00064
0,002112146
-0,000240674
-0,002472264
-0,000433787
0,002403832
0,001121286
-0,001879519
-0,001551736
0,001066881
0,001580404
-0,000240104
-0,001241293
-0,000350347
0,00071023
0,000572301
-0,000218815
-0,000435918
-2,84E-05
6,87E-05
-8,58E-05
0,000327115
0,000547912
-0,000531689
-0,001193124
0,000392012
0,001743712
8,98E-05
-0,001924542
-0,000728064
0,001610711
0,001234307
-0,00091022
-0,001375775
0,000111316
0,001108459
0,000479126
-0,000590366
-0,000697209
7,17E-05
0,000580478
0,000253497
-0,000301971
-0,000333828
4,47E-05
0,000244461
9,29E-05
-0,00010497
-0,000112586
1,39E-06
7,06E-05
4,13E-05
-2,24E-05
-4,07E-05
-5,56E-06
2,47E-05
1,30E-05
-1,08E-05
-1,04E-05
4,07E-06
6,30E-06
-2,39E-06
-4,39E-06
3,27E-06
5,53E-06
-5,50E-06
-1,08E-05
7,62E-06
2,15E-05
-6,53E-06
-3,64E-05
-1,44E-06
5,04E-05
1,74E-05
-5,57E-05
-3,71E-05
4,68E-05
5,23E-05
-2,52E-05
-5,50E-05
-9,64E-07
4,33E-05
2,09E-05
-2,25E-05
-2,79E-05
1,70E-06
2,26E-05
1,14E-05
-1,12E-05
-1,45E-05
7,68E-07
1,06E-05
4,68E-06
-4,53E-06
-5,16E-06
1,26E-07
3,11E-06
1,57E-06
-9,32E-07
-1,40E-06
-2,36E-07
6,40E-07
4,60E-07
-9,10E-08
-2,68E-07
-9,08E-08
6,90E-08
6,84E-08
8,73E-09
-1,73E-08
-1,10E-08
-1,40E-09
1,61E-09
1,32E-09
7,36E-10
4,37E-10
2,94E-10
2,14E-10
1,60E-10
1,23E-10
9,49E-11
7,59E-11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
